,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10
1077,0.002002413,0.0020015344,0.0020018925,0.24885698,0.0020019754,0.002002223,0.06620961,0.25319275,0.181619,0.24011157
1078,0.17439274,0.006252101,0.10295727,0.0062525966,0.0062516355,0.0062513505,0.67888707,0.0062520644,0.0062514027,0.0062517477
1079,0.010009476,0.0100098085,0.43456078,0.010004879,0.010001393,0.4853961,0.010005402,0.010005908,0.010003824,0.01000239
1080,0.010005923,0.010004862,0.010003037,0.010001194,0.15333882,0.010000778,0.010002424,0.01000411,0.010003987,0.7666349
1081,0.13353328,0.0041674427,0.20066655,0.0041679293,0.16448367,0.13780499,0.34267157,0.004167887,0.004168395,0.00416828
1082,0.010004874,0.010001618,0.8083917,0.010002551,0.11158642,0.010002703,0.0100028,0.0100022135,0.0100029595,0.010002199
1083,0.9099781,0.010008643,0.0100064,0.010001242,0.010000193,0.010001099,0.01000077,0.010001022,0.0100021,0.010000411
1084,0.010003025,0.010000994,0.0100008845,0.010003074,0.3454878,0.31977797,0.26471594,0.010005574,0.010002015,0.010002684
1085,0.009092755,0.009092371,0.009092576,0.009093582,0.14434177,0.4496039,0.009093965,0.34240425,0.009092351,0.009092523
1086,0.18522103,0.15215386,0.0022231399,0.5434957,0.002222769,0.0022229203,0.052343875,0.0022230481,0.0022231303,0.05567049
1087,0.0038473846,0.056686964,0.0038476381,0.29504812,0.14051053,0.08780753,0.0038482377,0.32288277,0.0038478477,0.08167301
1088,0.012501369,0.012503841,0.012501979,0.012501686,0.012502732,0.012503061,0.012502106,0.7312693,0.012502096,0.16871186
1089,0.12872338,0.008335972,0.008338663,0.008334557,0.008336599,0.008335043,0.3396577,0.00833415,0.008335966,0.473268
1090,0.15990481,0.0033347842,0.09554103,0.25463364,0.0033351046,0.09670087,0.003334922,0.22393991,0.15593985,0.0033350878
1091,0.45669687,0.0083345845,0.008336823,0.008334846,0.008334506,0.008333573,0.008334934,0.47662497,0.008335079,0.00833384
1092,0.011115058,0.011114059,0.011116043,0.011113713,0.14074868,0.01111483,0.77032804,0.011116556,0.01111756,0.011115464
1093,0.00909291,0.009092196,0.009094341,0.009093642,0.09869905,0.009094085,0.609479,0.009095049,0.22816494,0.009094788
1094,0.007145318,0.08040531,0.2583405,0.0071523986,0.007145507,0.0071468363,0.0071473587,0.0071452716,0.0071462854,0.6112252
1095,0.008336438,0.008334564,0.14048605,0.008335123,0.008338169,0.008337262,0.008337091,0.008337529,0.79282296,0.0083347745
1096,0.2982669,0.0071453974,0.12351883,0.007145763,0.007145528,0.0071466654,0.44215408,0.007144701,0.09318788,0.0071442365
1097,0.09628087,0.0076946313,0.15836146,0.0076951394,0.0076945373,0.007693792,0.124473974,0.007694495,0.2511117,0.33129942
1098,0.3150023,0.006670537,0.006670447,0.0066683954,0.0066703134,0.114611536,0.006669765,0.006668173,0.16087082,0.36949775
1099,0.27151963,0.0058838953,0.1162453,0.0058851703,0.005883433,0.0058838422,0.22322467,0.0058845864,0.0058856416,0.35370383
1100,0.0066697136,0.006668136,0.2680205,0.006669977,0.21463928,0.006670516,0.4706548,0.006668282,0.006668876,0.006669913
1101,0.012501238,0.012506351,0.012501314,0.012504409,0.012502005,0.012501235,0.15435083,0.012502568,0.24725433,0.5108757
1102,0.0071473997,0.0071443603,0.0071441075,0.007145808,0.0071436,0.007144174,0.28185844,0.0071456013,0.007145336,0.6609812
1103,0.17968023,0.004349544,0.3476079,0.0043490855,0.0043482985,0.004348586,0.44226867,0.0043494776,0.0043492937,0.004348933
1104,0.006253818,0.17381088,0.006251763,0.13491783,0.006254032,0.006251087,0.0062524127,0.006253463,0.647502,0.0062526986
1105,0.0076947124,0.007693551,0.44658434,0.007694718,0.0076962695,0.0076952376,0.28828675,0.0076951827,0.21126465,0.007694552
1106,0.18059377,0.2918789,0.007145407,0.007145718,0.007144283,0.007147025,0.007144115,0.0071453466,0.47750872,0.007146684
1107,0.0076956972,0.14894418,0.17793126,0.08758772,0.5393583,0.007696631,0.00769764,0.0076968814,0.0076962127,0.007695453
1108,0.009093191,0.21120833,0.009092703,0.009093356,0.26072606,0.00909341,0.009093558,0.14538369,0.009093776,0.32812193
1109,0.010002262,0.01000104,0.010000895,0.010006276,0.010006286,0.010004712,0.010004736,0.32244515,0.5975239,0.010004689
1110,0.008334104,0.008334543,0.008333829,0.36509436,0.008333765,0.00833374,0.008335531,0.4423337,0.13423225,0.008334165
1111,0.0066679535,0.0066677923,0.006668364,0.0066699837,0.21617103,0.006668909,0.45786425,0.27928272,0.0066699833,0.006669016
1112,0.014291609,0.014289206,0.014289232,0.014289368,0.25087374,0.2724914,0.014291577,0.014291336,0.19365567,0.19723685
1113,0.009093879,0.110533275,0.009093069,0.3492204,0.2351535,0.009092945,0.00909447,0.25053132,0.009094221,0.009092907
1114,0.010001428,0.1921548,0.010003619,0.0100016035,0.1830385,0.010000363,0.010003072,0.010001739,0.5547932,0.010001697
1115,0.26716834,0.012512051,0.482143,0.012507881,0.012508142,0.012506358,0.012507161,0.012506674,0.16313224,0.012508154
1116,0.11996963,0.008336419,0.008336696,0.008338191,0.10732873,0.008336776,0.0083359545,0.28308308,0.008335856,0.43959865
1117,0.11134998,0.006251076,0.0062512485,0.20921168,0.006254605,0.2013861,0.006251371,0.0062508583,0.0062516406,0.44054148
1118,0.0050021196,0.1367306,0.005002019,0.005001694,0.0050007626,0.005000926,0.0050018565,0.15867046,0.39878023,0.27580935
1119,0.0071452474,0.0071437364,0.0071455534,0.5571629,0.00714389,0.007144979,0.38567618,0.007145386,0.007145362,0.007146799
1120,0.011114387,0.14926304,0.011112826,0.011117261,0.011118166,0.011117083,0.01111575,0.011115851,0.761811,0.011114639
1121,0.010002526,0.010001966,0.010002197,0.010001957,0.010006122,0.010004482,0.55878204,0.010002544,0.010004093,0.3611921
1122,0.11914641,0.0066673732,0.0066685313,0.32148013,0.0066678305,0.0066702086,0.51269245,0.006669565,0.006668681,0.006668799
1123,0.008336605,0.008335115,0.008335634,0.008335186,0.008337594,0.0083384495,0.008334915,0.008334476,0.35425732,0.5790547
1124,0.22346139,0.003846884,0.0038475927,0.33450335,0.2821855,0.0038475145,0.003847966,0.07992012,0.003847686,0.060691968
1125,0.00833749,0.008334543,0.00833491,0.008335451,0.008334452,0.008334882,0.39164633,0.008338389,0.5416675,0.008336004
1126,0.0035731194,0.0035719555,0.003572453,0.37955144,0.0035728996,0.24268058,0.35275978,0.0035728118,0.0035725974,0.0035723494
1127,0.012504133,0.012506051,0.012506128,0.012505195,0.8874495,0.012514131,0.0125035625,0.012501452,0.012505083,0.012504794
1128,0.003572788,0.0035727415,0.16775861,0.23604728,0.003571768,0.003572222,0.0035720342,0.13517399,0.0035725401,0.439586
1129,0.106261484,0.28747743,0.0062519554,0.006251541,0.006251039,0.15467377,0.0062513733,0.0062523726,0.41407737,0.006251618
1130,0.02000488,0.020000987,0.02000039,0.020000516,0.81998616,0.020000188,0.020001443,0.020001857,0.020001836,0.020001749
1131,0.009092074,0.009093043,0.009092155,0.6840058,0.00909262,0.13557634,0.11676747,0.009095201,0.009091679,0.009093595
1132,0.16539311,0.011116721,0.011114714,0.011113988,0.011112577,0.1482519,0.60855556,0.011113187,0.011114825,0.011113393
1133,0.012503062,0.012502901,0.012501489,0.012503295,0.01250961,0.012506271,0.012504316,0.50680023,0.012502824,0.39316598
1134,0.0058834036,0.005883713,0.005882883,0.0058846674,0.23642081,0.15174809,0.5706456,0.005884332,0.005883028,0.005883555
1135,0.009096566,0.0090955645,0.20413694,0.17729105,0.39722535,0.009097435,0.009094662,0.009094863,0.16677295,0.009094671
1136,0.18805541,0.4422342,0.010002246,0.14950061,0.010003518,0.010003056,0.010003573,0.010003923,0.160189,0.010004457
1137,0.016669419,0.016677978,0.016671335,0.01667183,0.016668458,0.016667856,0.01666911,0.016673923,0.8499567,0.016673379
1138,0.30010244,0.011112214,0.011117694,0.011113443,0.011112289,0.23664476,0.0111134015,0.011114706,0.011115971,0.38545308
1139,0.11791719,0.010002831,0.010003508,0.29500404,0.010001681,0.0100027695,0.010003488,0.01000104,0.010002318,0.5170611
1140,0.011114124,0.011112353,0.011111592,0.01111163,0.011112884,0.011111954,0.011112822,0.13328631,0.77781284,0.011113512
1141,0.0071438155,0.0071437997,0.0071435934,0.007143954,0.007145857,0.007145226,0.007144266,0.007144074,0.2989518,0.6438936
1142,0.0076938644,0.007694223,0.0076938374,0.007695367,0.15216285,0.007694295,0.6530098,0.0076951166,0.0076952926,0.14096542
1143,0.012505444,0.012506297,0.012505834,0.012506611,0.5277816,0.17407659,0.01250683,0.2105991,0.012504613,0.012507048
1144,0.0076959273,0.007698671,0.0076962067,0.00769673,0.1321236,0.0076966467,0.0076974886,0.40270108,0.114702165,0.30429152
1145,0.009093061,0.009091694,0.47003153,0.14059903,0.00909427,0.3257188,0.0090938695,0.009091689,0.009093337,0.009092712
1146,0.17510189,0.0066698184,0.0066696205,0.0066691195,0.006670782,0.006670343,0.0066705733,0.0066691684,0.0851062,0.69310254
1147,0.0035729872,0.0035727008,0.003573085,0.35015833,0.0035722184,0.0035732822,0.0035728004,0.13936622,0.12629294,0.36274543
1148,0.07407377,0.0024403266,0.17082311,0.043591615,0.0024407627,0.0024403646,0.29302716,0.0024404419,0.25819945,0.150523
1149,0.006670458,0.0066714906,0.0066699083,0.006669834,0.0066716596,0.0066721146,0.44878447,0.006671399,0.4978475,0.006671164
1150,0.15692501,0.1393294,0.35219392,0.0071455007,0.0071437927,0.0945987,0.0071457257,0.007144551,0.22122562,0.0071477806
1151,0.2470317,0.0076952768,0.40212375,0.0076948437,0.007694573,0.29698122,0.0076945806,0.007693253,0.0076948125,0.007696007
1152,0.006668811,0.0066683325,0.092112705,0.006668978,0.0066684056,0.19194075,0.20304735,0.4728872,0.0066686966,0.006668806
1153,0.01000561,0.010005048,0.01000309,0.010007571,0.010006156,0.010004623,0.010005108,0.3404109,0.57954645,0.010005455
1154,0.44177508,0.007147017,0.007146779,0.00714573,0.007145965,0.22545846,0.007144446,0.007144487,0.0071443818,0.28274763
1155,0.45288074,0.007144553,0.0071440716,0.0071442085,0.0071435315,0.0071432083,0.007144303,0.0071455603,0.007144068,0.4899658
1156,0.14766745,0.106676415,0.0055586006,0.005558638,0.0055577694,0.005557723,0.0055582225,0.39771488,0.10663463,0.2135157
1157,0.008335423,0.008335159,0.008339469,0.30668813,0.008336349,0.26991868,0.3650328,0.008339147,0.008337267,0.008337624
1158,0.0071458374,0.0071454113,0.33006075,0.007147132,0.0071437354,0.007143276,0.007145693,0.27717835,0.3427458,0.007144018
1159,0.17916471,0.002942593,0.0029419716,0.1666021,0.0029422885,0.14788488,0.0029424198,0.0029424524,0.12049172,0.37114486
1160,0.011116008,0.011115501,0.0111182025,0.011116184,0.011120792,0.011118494,0.011114917,0.011114527,0.21439026,0.6966751
1161,0.006667545,0.37858704,0.0066701216,0.006669373,0.006668836,0.006668176,0.25721598,0.0066688308,0.3175157,0.006668432
1162,0.0025665632,0.0025646118,0.00256474,0.0025655564,0.0025647595,0.0025647602,0.7519299,0.0025650803,0.22754906,0.0025649765
1163,0.006251966,0.006251561,0.22142772,0.0062519666,0.0062522236,0.0062537063,0.5621512,0.17265606,0.006252522,0.0062510804
1164,0.011122715,0.011114689,0.011116393,0.011114385,0.011116258,0.46191314,0.011116748,0.011114205,0.44915324,0.011118279
1165,0.007145069,0.0071457634,0.2305026,0.0071467306,0.0071443617,0.12679078,0.0071457834,0.0071450328,0.007145686,0.5926882
1166,0.01250876,0.1889415,0.012506311,0.012505146,0.012507684,0.4021409,0.17280509,0.16107094,0.012506414,0.012507257
1167,0.07906178,0.45569977,0.006252569,0.0062534832,0.0062512057,0.0062527806,0.25454557,0.006252474,0.17317592,0.0062544663
1168,0.10568351,0.0071454933,0.007145799,0.007145872,0.007145125,0.15699118,0.6873044,0.007145776,0.007146759,0.0071461056
1169,0.007695643,0.0076945624,0.0076948446,0.0077014086,0.8061662,0.13227154,0.007693963,0.007694026,0.0076937894,0.0076939906
1170,0.012504999,0.012501337,0.01250151,0.54087824,0.012500779,0.012500779,0.012503051,0.012501136,0.012503408,0.35910475
1171,0.006252005,0.0062515857,0.006252364,0.006252623,0.006251522,0.0062513305,0.31177402,0.37754995,0.0062528346,0.26691175
1172,0.009093285,0.009094486,0.009093915,0.54825145,0.1467091,0.00909348,0.009094503,0.009096443,0.24137968,0.009093627
1173,0.28176132,0.005558452,0.0055566286,0.0055577657,0.0055587646,0.0055577327,0.5352357,0.005557245,0.005557272,0.14409918
1174,0.52063745,0.2921783,0.0058843116,0.005883694,0.005883215,0.0058839847,0.0058836555,0.14599714,0.005884415,0.0058838003
1175,0.011113952,0.011118395,0.011115281,0.27221745,0.011115507,0.43186942,0.011113698,0.011115203,0.011113054,0.21810801
1176,0.008333965,0.008333988,0.008334204,0.924988,0.008334037,0.00833356,0.0083354525,0.008337381,0.008334843,0.00833462
1177,0.012501851,0.37437654,0.30035272,0.012502549,0.012501361,0.012501501,0.23775493,0.012502913,0.012502587,0.012503033
1178,0.0111123845,0.39682746,0.011112834,0.011113048,0.01111419,0.011116687,0.51426417,0.01111196,0.0111134425,0.011113902
1179,0.0058834027,0.0058828336,0.005883839,0.0058836453,0.0058836155,0.005885201,0.005883968,0.0058833016,0.44728583,0.5056443
1180,0.52134246,0.0071461,0.007145244,0.007145678,0.2882174,0.0071466034,0.007146289,0.0071466416,0.14041658,0.007147015
1181,0.025006391,0.025000444,0.025000444,0.025000444,0.025000444,0.025000444,0.025001273,0.025000444,0.025001412,0.77498823
1182,0.012502407,0.012502133,0.012503282,0.012506226,0.3357591,0.0125068035,0.48420677,0.012503535,0.09250247,0.012507274
1183,0.19722891,0.012500442,0.012501204,0.012504597,0.012503456,0.012500801,0.012502387,0.012501161,0.7027524,0.01250464
1184,0.016669733,0.016668852,0.016670793,0.016673472,0.016668852,0.016668852,0.016669145,0.17838542,0.016670115,0.6882547
1185,0.014287217,0.014288457,0.014287616,0.0142875295,0.014286755,0.014289846,0.27914926,0.23207198,0.38876337,0.0142879505
1186,0.005557999,0.19515975,0.0055570565,0.005557458,0.0055577205,0.33354074,0.43239638,0.0055580745,0.005557007,0.005557844
1187,0.22644684,0.0045465184,0.0045475787,0.3153022,0.00454607,0.0045464276,0.004546275,0.004546459,0.24793822,0.1830334
1188,0.01667431,0.016671736,0.016671598,0.016669186,0.016674927,0.016679222,0.016672293,0.016669238,0.849946,0.016671497
1189,0.10816724,0.12406829,0.005884538,0.10192481,0.37990203,0.15606914,0.0058843433,0.005884729,0.0058840443,0.10633085
1190,0.011113963,0.011113207,0.011112446,0.011115036,0.011112139,0.011114771,0.011114207,0.011113613,0.011115439,0.8999752
1191,0.01111508,0.2957676,0.011113321,0.40113032,0.22529617,0.011117365,0.011114151,0.011117776,0.011113322,0.011114919
1192,0.016668351,0.016668463,0.016668173,0.016672863,0.5344144,0.016669301,0.19269924,0.156192,0.016674357,0.01667279
1193,0.13208285,0.0050021107,0.0050021536,0.0050015673,0.005001984,0.0050020134,0.5433578,0.005001849,0.17975208,0.11479563
1194,0.40219977,0.011115452,0.011111503,0.0111132935,0.5088929,0.011114556,0.011112982,0.01111408,0.011112761,0.01111276
1195,0.18015626,0.0020421671,0.13525847,0.0020420444,0.11789598,0.0020416419,0.5037063,0.052773193,0.0020421357,0.0020418465
1196,0.08829571,0.14040634,0.29459932,0.0071472703,0.007145284,0.007146372,0.282071,0.0071456847,0.15889625,0.0071467417
1197,0.15947773,0.016668158,0.016669132,0.016670056,0.016672082,0.29679605,0.016669404,0.016667552,0.01666819,0.42704168
1198,0.3714351,0.008335093,0.008336076,0.008335918,0.008334758,0.23633234,0.0083356695,0.008335354,0.33388388,0.008335779
1199,0.0052682483,0.00526459,0.38007784,0.005266794,0.005266165,0.1334685,0.0052651386,0.00526503,0.4495918,0.005265897
1200,0.17502119,0.002633129,0.0026331488,0.0026329851,0.0026330738,0.084881775,0.20633423,0.10135068,0.25316855,0.1687112
1201,0.00588307,0.19625759,0.0058843386,0.005884211,0.0058831107,0.005883003,0.0058839764,0.005883734,0.37803432,0.38452265
1202,0.008334699,0.00833514,0.008337459,0.008335547,0.008335959,0.20640324,0.36566612,0.1728794,0.008337041,0.20503536
1203,0.28761208,0.0142920045,0.014289342,0.014289995,0.4553019,0.15705705,0.014289689,0.014287954,0.01429052,0.01428947
1204,0.33390412,0.10914929,0.009097067,0.009093928,0.009096444,0.11674611,0.13139622,0.009093238,0.2633304,0.00909319
1205,0.006668092,0.0066676605,0.0066680927,0.33641678,0.0066689034,0.0066689826,0.006668529,0.0066691455,0.0066680266,0.61023575
1206,0.009093995,0.009095957,0.009094877,0.009095466,0.00909359,0.00909504,0.91814613,0.009093471,0.009095246,0.00909621
1207,0.010000867,0.34468967,0.010001197,0.010003978,0.010002244,0.010001241,0.2621008,0.32319796,0.010001232,0.0100007765
1208,0.02000365,0.020002909,0.020001886,0.020002952,0.020007534,0.29998252,0.5399896,0.020002358,0.020003436,0.020003166
1209,0.020002909,0.6369384,0.20304601,0.020006197,0.020000504,0.02000045,0.02000055,0.020001903,0.020001909,0.020001173
1210,0.0076945703,0.007697019,0.0076968507,0.007696792,0.0076960186,0.0076941964,0.25959864,0.22219858,0.4643321,0.007695197
1211,0.008335545,0.008335429,0.7268884,0.0083359415,0.20642592,0.008334837,0.008335601,0.008335658,0.008337,0.008335626
1212,0.10874747,0.0043503135,0.0043493225,0.09860899,0.30777338,0.10413116,0.35899,0.0043497207,0.004349731,0.004349835
1213,0.0100005,0.010002939,0.010003964,0.1962078,0.13814573,0.010001906,0.5956284,0.010002756,0.010003352,0.010002728
1214,0.0166702,0.0166757,0.35595158,0.01666781,0.36729583,0.16005534,0.016671047,0.01666821,0.016672457,0.016671773
1215,0.006667179,0.0066684154,0.29998213,0.45340028,0.006667246,0.0066681807,0.006669351,0.0066691027,0.006668826,0.19993928
1216,0.007145199,0.007146104,0.14252141,0.8003175,0.007145475,0.0071434826,0.00714643,0.007144472,0.007144674,0.0071451813
1217,0.011112949,0.61204785,0.011112303,0.0111119775,0.011113062,0.2990521,0.011112469,0.011112768,0.011112457,0.011112035
1218,0.41754112,0.0083367685,0.100102276,0.008335749,0.008335178,0.008335866,0.00833572,0.008334846,0.4240064,0.008336106
1219,0.14319344,0.2678638,0.007146829,0.0071471334,0.0071483646,0.2760286,0.007147125,0.0071484502,0.007147792,0.27002847
1220,0.014286891,0.0142863225,0.34642538,0.014288339,0.014289482,0.180305,0.37324947,0.014287062,0.014290284,0.014291723
1221,0.18166588,0.010003457,0.010003227,0.010005225,0.010004614,0.010005788,0.49212444,0.010005806,0.25617874,0.010002797
1222,0.078844704,0.0055588833,0.0055584614,0.29813203,0.0055565573,0.005557558,0.0055585788,0.005557213,0.5841187,0.00555726
1223,0.009093379,0.009096667,0.009094056,0.009092677,0.15360273,0.2441068,0.009093638,0.009093139,0.538632,0.00909492
1224,0.00625279,0.006250744,0.3629658,0.006251525,0.1359501,0.006252872,0.4573181,0.0062519186,0.006252991,0.006253143
1225,0.00833443,0.008334322,0.008334562,0.50797796,0.008334664,0.2995045,0.008336343,0.13417177,0.008335804,0.008335635
1226,0.377003,0.011111257,0.534085,0.011114324,0.011113302,0.01111816,0.011114255,0.0111125745,0.011114802,0.011113356
1227,0.0052656927,0.0052677006,0.00526366,0.00526479,0.0052656615,0.0052649193,0.680198,0.005267292,0.2776776,0.005264614
1228,0.0076948386,0.0076958584,0.0076950453,0.0076953196,0.0076949634,0.0076944763,0.0077001657,0.007694598,0.0076950546,0.93073964
1229,0.0062514837,0.0062510483,0.006251885,0.0062517766,0.0062519973,0.0062510627,0.9437363,0.0062515647,0.006251616,0.006251251
1230,0.15131164,0.4172918,0.13787183,0.0050016674,0.0050019794,0.0050010243,0.0050014365,0.005002418,0.0050019287,0.26351425
1231,0.011112612,0.011112138,0.011113249,0.3089743,0.011113023,0.0111143235,0.0111143105,0.011117476,0.011112884,0.6021157
1232,0.0035720496,0.003572963,0.0035731264,0.0035726586,0.060651306,0.003572715,0.45284167,0.12775685,0.33731467,0.0035719997
1233,0.006251532,0.4535549,0.006251191,0.19390486,0.0062505538,0.18282193,0.0062511335,0.006250827,0.0062522055,0.13221085
1234,0.006669081,0.0066693723,0.23805073,0.006668855,0.0066705467,0.00666882,0.32390678,0.006669627,0.3913573,0.006668861
1235,0.380502,0.010001172,0.010001103,0.010001466,0.27952364,0.010003187,0.26996368,0.010001617,0.010001086,0.010001067
1236,0.014286949,0.6933012,0.014287443,0.014286667,0.014286263,0.014286263,0.014288973,0.014286728,0.19240308,0.014286412
1237,0.020017194,0.020002916,0.020002916,0.33150432,0.020002916,0.020002916,0.50845015,0.020002916,0.02000961,0.02000412
1238,0.31613013,0.012501102,0.012503825,0.23007335,0.012503628,0.012501138,0.012503555,0.012502138,0.012505034,0.36627606
1239,0.20234954,0.30137378,0.00909196,0.009091895,0.00909189,0.43263096,0.009092315,0.0090932725,0.009092118,0.009092292
1240,0.0066673276,0.0066674463,0.21918236,0.006668416,0.0066675316,0.006667282,0.0066678687,0.0066683535,0.006669556,0.72747386
1241,0.007143867,0.0071447026,0.7035202,0.007144956,0.0071434327,0.0071436963,0.23932414,0.0071464875,0.00714478,0.007143748
1242,0.020001715,0.22008795,0.02000339,0.020002924,0.02000664,0.6198823,0.02000366,0.02000492,0.020001823,0.020004688
1243,0.28518963,0.004763195,0.0047649946,0.12787718,0.004764373,0.0047634263,0.55358493,0.004764115,0.004763561,0.004764609
1244,0.010007059,0.01000491,0.13847992,0.010005404,0.5873943,0.20408028,0.010006638,0.010004951,0.010008836,0.010007758
1245,0.19747707,0.0058844085,0.005885627,0.0058865813,0.3233574,0.0058841105,0.19238985,0.005889028,0.2514617,0.0058842083
1246,0.307424,0.009097551,0.42422947,0.20468909,0.00909266,0.009094447,0.009093103,0.009093386,0.009093179,0.009093173
1247,0.28987774,0.1264868,0.0052649635,0.005264894,0.0052642263,0.0052642627,0.0052643823,0.2090391,0.0052651777,0.34300846
1248,0.0083354525,0.008335905,0.008336265,0.00833544,0.008337538,0.008337368,0.35456336,0.008336434,0.008336727,0.5787455
1249,0.012506309,0.012507303,0.012505712,0.4779391,0.4220049,0.012507734,0.012508649,0.012508773,0.01250557,0.012505912
1250,0.007146384,0.0071446835,0.0071465983,0.0071452423,0.0071450365,0.084194474,0.12130224,0.0071449457,0.0071463888,0.744484
1251,0.011113614,0.0111135915,0.011113199,0.011114716,0.011113427,0.011114008,0.011113275,0.8999747,0.011113096,0.011116411
1252,0.104800515,0.0090956,0.009093485,0.13066052,0.36158034,0.009092042,0.3483975,0.00909297,0.009094267,0.009092798
1253,0.008336941,0.4002238,0.4077716,0.008334475,0.13365778,0.008333746,0.0083358325,0.008333833,0.008335454,0.008336517
1254,0.010002115,0.30431414,0.4653173,0.010002185,0.0100009665,0.0100024445,0.010001534,0.16035348,0.010002952,0.010002916
1255,0.0058837016,0.0058835535,0.19493999,0.005884764,0.0058851335,0.005885598,0.29635787,0.25119057,0.005884058,0.22220477
1256,0.016668081,0.016671812,0.016672771,0.300049,0.11621862,0.016668167,0.46704042,0.016670149,0.016671484,0.016669527
1257,0.1655741,0.007143991,0.007144989,0.0071443627,0.0071441336,0.007144672,0.0071450965,0.0071459212,0.22891024,0.5555025
1258,0.007143828,0.15956989,0.007144302,0.0071476893,0.0071430723,0.25167432,0.0071460283,0.007144759,0.0071452837,0.5387408
1259,0.0111167785,0.011114322,0.45976305,0.011113572,0.011113071,0.011111993,0.011114881,0.4513218,0.011115937,0.011114599
1260,0.0090952795,0.2466078,0.198188,0.009092652,0.08990231,0.009092587,0.14733773,0.27249372,0.009094985,0.009094911
1261,0.12446061,0.0076929363,0.007695358,0.007695177,0.007693807,0.00769484,0.27805856,0.0076949964,0.5436188,0.007694923
1262,0.0066692065,0.334633,0.006667578,0.0066683665,0.0066672014,0.0066677555,0.61202115,0.006668169,0.006669525,0.006668042
1263,0.007144276,0.0071443785,0.17096664,0.22080271,0.0071467403,0.25499558,0.0071450914,0.0071448036,0.007145308,0.31036445
1264,0.007144941,0.007145943,0.0071454654,0.3309385,0.611895,0.0071457904,0.0071459054,0.007145289,0.007147149,0.007146015
1265,0.0076959664,0.0076958514,0.007694716,0.0076948307,0.007694232,0.007692965,0.007694834,0.586494,0.35194793,0.007694641
1266,0.01000755,0.010015212,0.010002041,0.010006708,0.010009084,0.0100066215,0.7485347,0.010013274,0.17139864,0.010006189
1267,0.008335238,0.0083348565,0.22560269,0.008335038,0.0083340155,0.37679285,0.008336092,0.33925697,0.008336107,0.008336164
1268,0.010004605,0.2881435,0.15786496,0.010004091,0.010002451,0.27059355,0.010002411,0.2233793,0.010003019,0.010002112
1269,0.009095326,0.009092644,0.009095432,0.009096219,0.009096794,0.34297815,0.009093544,0.5842594,0.009093677,0.009098749
1270,0.0058838837,0.005884582,0.005884375,0.0058842134,0.0058862404,0.10549811,0.61166215,0.24164784,0.0058845417,0.005884035
1271,0.0076939627,0.007694076,0.007694202,0.4751836,0.14842336,0.007695185,0.3225331,0.007693959,0.0076936907,0.0076948693
1272,0.011114835,0.011112366,0.011115328,0.60505813,0.011115529,0.011112296,0.0111123575,0.0111128045,0.011112296,0.3060341
1273,0.008336366,0.008335767,0.34898093,0.008336124,0.008336343,0.008340285,0.58432424,0.008335731,0.00833733,0.008336888
1274,0.008335144,0.008335614,0.008335364,0.49942952,0.008334605,0.008334341,0.008335141,0.16478032,0.27744284,0.008337079
1275,0.18546864,0.18831587,0.0076951757,0.0076952428,0.0076961135,0.007698474,0.0076952814,0.007697494,0.57234114,0.007696564
1276,0.0076945466,0.0076953773,0.0076946304,0.40664858,0.007697824,0.0076943096,0.007696562,0.53178823,0.0076950835,0.0076948022
1277,0.096804954,0.006668759,0.1432432,0.20118198,0.0066695237,0.16956878,0.35585135,0.006669161,0.006671078,0.0066711954
1278,0.0037053735,0.0037061777,0.0037065665,0.36148122,0.36481777,0.0037059842,0.24775971,0.0037058927,0.0037061991,0.003705132
1279,0.29192746,0.0071443985,0.09651933,0.007144484,0.17786744,0.0071443836,0.3908154,0.0071446938,0.007146299,0.0071460973
1280,0.009092394,0.009093957,0.009093284,0.009092652,0.009091997,0.009092107,0.19380839,0.009092705,0.73345006,0.009092463
1281,0.005884448,0.005885477,0.1792854,0.0058848867,0.19685015,0.0058834003,0.13400204,0.005884468,0.12729727,0.3331425
1282,0.004763093,0.19210741,0.0047633965,0.0047636065,0.0047642207,0.004765954,0.1803087,0.43947688,0.15952252,0.0047642617
1283,0.41474333,0.00909161,0.009094663,0.00909528,0.009092924,0.009092624,0.00909386,0.009091935,0.009093054,0.5125108
1284,0.25972727,0.0038485052,0.0038491082,0.39307886,0.0038468956,0.0038470768,0.106592484,0.21751405,0.003848518,0.003847174
1285,0.2196709,0.0062523866,0.0062520457,0.0062507805,0.006251156,0.0062512658,0.19772726,0.0062532057,0.0062516774,0.5388393
1286,0.4079875,0.006668529,0.2109123,0.0066682315,0.18994275,0.15114754,0.006668698,0.006667338,0.0066683195,0.006668778
1287,0.010001658,0.0100027835,0.010000927,0.010001506,0.01000307,0.010004747,0.9099778,0.01000129,0.010001748,0.010004521
1288,0.0055569084,0.005556773,0.005556984,0.22474691,0.0055579003,0.10262611,0.6337265,0.005558157,0.0055570146,0.005556756
1289,0.01111592,0.011113813,0.15264696,0.011114966,0.23866332,0.011114707,0.011115319,0.0111136595,0.5308875,0.011113905
1290,0.0058830427,0.0058832676,0.0058836555,0.005884193,0.005882799,0.0058848495,0.4234468,0.529484,0.0058840183,0.0058833878
1291,0.0018875308,0.0018874377,0.07433431,0.001887834,0.15227665,0.09427618,0.38372192,0.077425815,0.0018876855,0.21041462
