sec,t1 success,t2 success,N t1 wp,N t1 accordance,line A diff,line B diff,N t2 wp,N t2 accordance,N t2 O(1)/U(0),TOTAL A diff,TOTAL B diff,diff line,DIFF total
20200203,1,0,80.76923077,1,-3.425244279,0.125366688,53.07692308,1,1,-6.375154091,-7.874723137,-3.550610966,1.499569046
20200203,1,0,94.61538462,1,-6.139226279,-1.888365513,51.53846154,0,0,-5.414040894,-2.311646981,-4.250860766,-3.102393912
20200203,1,0,71.53846154,1,-5.965060053,-3.392279502,73.07692308,1,0,0.391916341,10.9140435,-2.572780551,-10.52212716
20200203,1,1,66.15384615,1,-2.208032421,-0.472752045,50.76923077,0,1,16.52432921,16.5559116,-1.735280376,-0.031582388
20200203,1,1,61.53846154,1,-2.90252716,-1.415378107,53.84615385,1,0,-6.742167174,-6.325455551,-1.487149053,-0.416711622
20200203,1,1,58.46153846,1,-0.163730544,0.43914991,62.30769231,1,0,-8.818740138,-3.673525509,-0.602880454,-5.14521463
20200203,0,0,63.07692308,1,-0.328368817,1.846569301,53.07692308,0,1,5.33822609,4.343314556,-2.174938118,0.994911534
20200203,0,0,76.92307692,1,-2.849384132,-0.650295601,60.76923077,1,0,-14.77749563,-12.64472335,-2.199088531,-2.132772277
20200210,1,1,93.07692308,1,1.039937059,4.896234147,55.38461538,1,1,-4.048167864,-3.641249525,-3.856297088,-0.406918339
20200210,1,0,79.23076923,1,1.297206823,3.841414357,56.15384615,1,1,-3.076071161,-4.151038539,-2.544207534,1.074967377
20200210,1,1,78.46153846,1,-0.5628495,2.249233751,52.30769231,1,1,0.450167287,-0.164563587,-2.812083251,0.614730874
20200210,0,1,50.76923077,0,3.319123,3.746859519,56.15384615,0,1,3.866924365,0.658156178,-0.427736519,3.208768187
20200210,0,1,82.30769231,1,-2.032784332,0.705198629,55.38461538,1,1,2.724716642,0.771453683,-2.737982961,1.953262959
20200210,0,0,61.53846154,1,1.250474001,1.793999634,53.07692308,0,1,2.539406707,2.488107005,-0.543525634,0.051299701
20200210,0,1,70.76923077,1,-5.012022734,-3.013628005,55.38461538,1,0,12.75594436,13.80425921,-1.998394729,-1.048314853
20200210,1,0,89.23076923,1,-2.645078613,0.86760407,56.15384615,1,0,-4.916659494,-3.451757663,-3.512682682,-1.464901831
20200210,1,0,76.92307692,1,-4.52838939,-2.072154939,61.53846154,1,1,4.534178541,2.367097541,-2.456234451,2.167081
20200211,0,0,62.30769231,1,-5.085240069,-3.904514376,55.38461538,1,0,-19.30223102,-18.32729495,-1.180725692,-0.974936069
20200211,0,0,55.38461538,1,-6.293319758,-6.002976517,54.61538462,1,1,-6.987877973,-7.556560262,-0.290343241,0.568682289
20200211,0,1,53.07692308,0,-4.56339424,-4.311025919,50.76923077,0,0,-3.605392678,-1.786371656,-0.252368321,-1.819021022
20200211,0,0,83.07692308,1,-3.948155628,-0.926281235,61.53846154,1,1,3.154103489,0.119327708,-3.021874394,3.034775781
20200211,1,1,58.46153846,0,-0.569197264,0.604918434,58.46153846,1,1,-4.958647543,-3.527502509,-1.174115697,-1.431145034
20200212,1,1,59.23076923,1,-1.476293245,-0.635343598,53.07692308,1,0,-10.07403591,-10.37849722,-0.840949647,0.304461309
20200212,1,0,66.15384615,1,-3.949729552,-2.104690277,50.76923077,0,1,-13.06991685,-11.00087156,-1.845039276,-2.069045286
20200212,1,0,64.61538462,1,1.375052612,3.013498871,50.76923077,0,1,6.620508173,5.625330003,-1.638446259,0.99517817
20200212,1,0,57.69230769,1,-5.592955741,-4.54600415,51.53846154,1,1,-7.200753378,-7.170479691,-1.046951591,-0.030273687
20200212,0,1,75.38461538,1,0.650488958,2.93648862,57.69230769,0,1,18.66547805,16.59434965,-2.285999662,2.071128396
20200212,1,1,71.53846154,1,0.980840919,2.582047097,67.69230769,1,1,-0.129920634,-3.818111442,-1.601206178,3.688190808
20200212,0,1,68.46153846,1,-4.542334624,-3.058423196,50.76923077,0,0,-1.264454487,-1.34479404,-1.483911428,0.080339553
20200212,1,0,59.23076923,1,-0.529771772,0.537919946,51.53846154,1,0,1.916598695,1.67521439,-1.067691718,0.241384305
20200212,0,1,69.23076923,1,-7.630103567,-6.069514485,57.69230769,1,1,5.76708545,4.090084137,-1.560589082,1.677001312
20200212,0,1,73.07692308,1,1.9113412,3.122346064,50.76923077,0,0,-2.007811008,-0.782667026,-1.211004864,-1.225143982
20200212,0,0,51.53846154,0,5.62747498,5.136899925,50.76923077,0,1,0.600820039,2.538966088,0.490575055,-1.93814605
20200213,0,0,51.53846154,0,0.98129239,1.300355018,52.30769231,0,0,-5.167579639,-4.836751872,-0.319062628,-0.330827767
20200213,1,1,62.30769231,0,-8.360576124,-7.134207203,59.23076923,1,1,-7.431280631,-9.363608807,-1.226368921,1.932328176
20201229,0,1,86.92307692,1,-7.873750585,-4.186932761,70,1,0,1.907390178,8.622598541,-3.686817824,-6.715208364
20201229,1,1,51.53846154,0,7.815096456,7.82074678,64.61538462,1,0,-9.048259102,-3.411443745,-0.005650325,-5.636815356
20201229,0,0,76.92307692,1,-9.642459652,-6.471010165,53.84615385,1,0,1.864344301,3.427573129,-3.171449487,-1.563228828
20201229,1,1,65.38461538,1,-1.68367592,-0.205701995,56.92307692,1,0,-7.833319576,-5.732952733,-1.477973925,-2.100366843
20201229,1,0,54.61538462,1,-1.525124695,-1.193114714,50.76923077,0,1,1.218165462,0.551034975,-0.332009981,0.667130487
20201229,1,1,51.53846154,0,-2.816490518,-3.512834842,68.46153846,1,0,-21.59908296,-15.3779987,0.696344324,-6.221084262
20201230,1,0,84.61538462,1,-2.544417949,1.32307316,56.15384615,1,0,0.547641903,4.229353422,-3.867491109,-3.681711519
20201230,1,1,78.46153846,1,-4.265492416,-0.351285081,58.46153846,1,1,-1.505406212,-3.635362538,-3.914207335,2.129956326
20201230,0,0,53.84615385,1,2.942148391,3.256200159,66.92307692,1,0,-11.12177038,-5.714230234,-0.314051769,-5.407540144
20201230,1,0,66.15384615,1,-12.86199663,-10.86609692,58.46153846,1,0,-18.69751321,-16.05205869,-1.995899702,-2.645454512
20201230,0,0,60.76923077,1,-13.57404463,-12.19248781,51.53846154,0,1,-7.822862363,-9.705966752,-1.381556818,1.883104389
20201231,1,1,53.07692308,0,-5.439517458,-4.789274708,53.07692308,1,0,1.615242162,3.884075133,-0.65024275,-2.268832971
20201231,0,0,67.69230769,1,-12.14905941,-10.38773638,53.84615385,1,1,3.68859588,3.452294691,-1.761323036,0.236301189
20201231,0,0,64.61538462,1,-10.00393332,-7.005780189,52.30769231,0,1,3.652697682,0.728700292,-2.998153133,2.92399739
20201231,0,1,61.53846154,1,-13.71177827,-12.20464012,63.07692308,1,0,3.636741144,8.602466135,-1.507138151,-4.965724991
20201231,1,1,60,1,1.769243955,2.873499294,63.07692308,1,0,2.401559844,6.963314444,-1.104255339,-4.5617546
20201231,1,0,60.76923077,1,-12.1430177,-11.08172408,53.07692308,0,0,-14.35296537,-13.69387794,-1.061293617,-0.659087428
20210101,1,1,77.69230769,1,8.819460703,12.7417964,59.23076923,1,0,-14.63116284,-10.96395204,-3.922335693,-3.667210797
20210101,0,1,73.07692308,1,-3.736370035,-1.602185125,65.38461538,1,0,-1.405565515,2.748200823,-2.13418491,-4.153766338
20210101,0,1,60,1,-1.15105741,0.304312097,58.46153846,1,0,2.714690976,1.94639431,-1.455369508,0.768296666
20210101,0,1,57.69230769,1,-3.129814263,-1.849260464,60,1,0,-6.139868482,-0.61854329,-1.2805538,-5.521325192
20210101,1,0,58.46153846,1,-9.165152062,-7.590705111,56.15384615,1,1,-19.17134273,-22.42308678,-1.574446952,3.251744059
20210101,1,1,63.07692308,1,-10.55569279,-8.4633413,58.46153846,1,0,-0.273081761,0.902255922,-2.092351487,-1.175337683
20210101,0,1,69.23076923,1,0.718244951,3.758698816,66.15384615,1,0,5.334169225,9.056364909,-3.040453865,-3.722195684
20210101,0,0,65.38461538,1,-7.103960557,-5.050583299,63.84615385,1,0,-14.81174728,-11.93736196,-2.053377258,-2.874385329
20210101,0,1,53.84615385,1,-5.364801491,-5.171103298,62.30769231,1,0,-19.38372832,-14.08156754,-0.193698192,-5.302160784
20210102,0,1,72.30769231,1,-1.854886686,0.255254291,61.53846154,1,0,-9.873713509,-7.39577006,-2.110140976,-2.477943449
20210102,0,1,74.61538462,1,-3.8236628,-1.478262539,70.76923077,1,0,-0.003362482,5.152854198,-2.345400262,-5.15621668
20210102,0,1,53.07692308,0,-1.579751236,-1.394263662,58.46153846,1,0,-10.53486286,-7.938010736,-0.185487574,-2.596852126
20210102,1,0,80.76923077,1,-0.154612348,3.240631756,63.07692308,1,0,0.900043334,5.895446338,-3.395244104,-4.995403004
20210103,0,0,54.61538462,0,2.753247775,3.434241969,60,1,0,-2.553936503,1.220975159,-0.680994195,-3.774911662
20210103,1,1,68.46153846,1,3.129746598,6.164608059,52.30769231,1,0,2.304860683,3.824742072,-3.034861461,-1.51988139
20210103,0,0,72.30769231,1,-1.63407073,1.023397147,51.53846154,0,0,-20.14895981,-18.1570718,-2.657467878,-1.99188801
20210103,0,1,54.61538462,1,4.018035776,5.303547406,50.76923077,0,1,7.21744107,8.95875499,-1.28551163,-1.74131392
20210103,1,0,63.07692308,1,0.430134544,2.504298761,60,1,0,-3.855356193,1.182477415,-2.074164216,-5.037833608
20210103,0,0,60.76923077,1,-8.687984599,-8.211025094,58.46153846,1,0,3.35364707,6.609691636,-0.476959505,-3.256044565
20210103,0,0,59.23076923,1,-14.64197451,-14.02706638,53.84615385,1,0,-5.976556276,-4.448497527,-0.614908132,-1.52805875
20210103,0,0,61.53846154,1,0.009306569,1.664602059,70.76923077,1,0,-16.79863862,-12.70142909,-1.655295491,-4.097209534
20210104,0,1,77.69230769,1,6.78390991,9.147462799,53.07692308,0,1,-0.33370713,1.812250948,-2.363552889,-2.145958078
20210104,0,1,65.38461538,1,0.053051038,1.260850949,55.38461538,1,0,-3.04566307,3.279851546,-1.207799911,-6.325514616
20210104,1,1,67.69230769,1,3.051415254,5.73976756,58.46153846,1,0,5.365456218,10.14734833,-2.688352307,-4.781892115
20210104,1,1,61.53846154,1,0.706921426,2.870404383,53.84615385,0,0,6.203023806,7.713286877,-2.163482956,-1.510263071
20210104,0,0,61.53846154,1,-1.878842919,-0.364199643,53.84615385,1,0,6.066255743,7.354841499,-1.514643275,-1.288585756
20210104,1,0,54.61538462,0,-10.19662534,-9.612523198,57.69230769,1,0,2.266450559,4.772462354,-0.584102138,-2.506011796
20210104,0,0,70.76923077,1,-3.567120749,-1.094031253,50.76923077,0,1,-8.598438087,-7.045522858,-2.473089496,-1.552915228
20210104,1,1,89.23076923,1,-3.160273358,0.217763903,53.84615385,1,0,0.781072853,2.370356268,-3.378037261,-1.589283414
20210104,1,0,55.38461538,0,-4.148301543,-4.135030319,62.30769231,1,0,-18.15731657,-12.7771987,-0.013271223,-5.380117866
20210105,0,0,70,1,-0.100286286,1.929936816,52.30769231,0,0,-5.469620908,-4.544032189,-2.030223102,-0.925588719
20210105,0,0,63.07692308,1,3.881879751,5.404892033,61.53846154,1,1,6.744467906,3.77006063,-1.523012283,2.974407276
20210105,0,0,58.46153846,1,-0.276062821,1.32724959,53.07692308,0,1,-3.480427723,-1.419003108,-1.603312411,-2.061424615
20210105,1,0,56.15384615,1,-11.02454905,-10.21048614,60,1,0,-8.517189355,-3.708366051,-0.814062904,-4.808823303
20210105,0,1,66.15384615,1,3.696098601,5.305054256,53.07692308,1,0,-9.941717989,-9.776967838,-1.608955655,-0.164750151
20210106,1,1,86.15384615,1,1.546180442,4.562740882,50.76923077,0,1,-2.97265874,-2.607179357,-3.01656044,-0.365479383
20210106,0,0,69.23076923,1,-2.398793195,-0.157000462,57.69230769,1,1,-8.075423343,-11.3667244,-2.241792733,3.291301053
20210106,1,1,52.30769231,0,-5.930513567,-5.186187434,52.30769231,0,0,2.632807338,4.943515697,-0.744326132,-2.310708359
20210106,1,0,60.76923077,1,-10.42624973,-9.307292882,54.61538462,0,0,-6.673533202,-5.679759348,-1.11895685,-0.993773854
20210106,1,0,55.38461538,1,-11.49739788,-10.96514528,50.76923077,0,1,8.009399013,7.533207555,-0.532252595,0.476191458
20210106,1,1,74.61538462,1,-2.119452657,-0.391062855,53.84615385,0,0,5.309110018,8.562897428,-1.728389803,-3.253787411
20210106,1,1,67.69230769,1,-5.736980562,-4.559102576,53.07692308,0,0,-3.959239699,-2.722769707,-1.177877987,-1.236469991
20210106,0,0,71.53846154,1,1.06182278,2.872891577,63.07692308,1,0,6.069152108,10.07509645,-1.811068798,-4.005944345
20210106,1,0,65.38461538,1,2.504881531,4.123300476,63.07692308,1,1,-1.332457913,-4.950090252,-1.618418945,3.617632339
20210107,1,1,50.76923077,0,-8.971675366,-9.472824494,50.76923077,0,0,10.5502352,11.91401219,0.501149128,-1.363776987
20210107,0,1,78.46153846,1,-0.227459052,2.762542506,60,1,1,-3.582875518,-4.837316578,-2.990001558,1.254441061
20210107,0,0,58.46153846,1,-0.364413142,0.622727312,51.53846154,0,0,-0.06550279,0.799078674,-0.987140454,-0.864581464
20210107,0,0,62.30769231,1,-2.288163457,-0.742793157,60.76923077,1,0,-3.431902309,0.111939407,-1.5453703,-3.543841716
20210107,1,0,71.53846154,1,1.446489027,4.05079612,54.61538462,1,0,-13.98625225,-10.80532032,-2.604307093,-3.180931931
20210108,0,0,77.69230769,1,-3.5681489,0.051642589,52.30769231,1,0,-10.36440708,-10.56480184,-3.619791488,0.200394766
20210108,1,0,71.53846154,1,-5.922027177,-2.80701162,60,1,1,-11.90611584,-14.74288327,-3.115015557,2.836767437
20210108,0,1,65.38461538,1,-4.685839648,-2.405804842,50.76923077,1,1,4.316081594,5.309839978,-2.280034806,-0.993758383
20210108,0,1,66.15384615,1,-4.41708902,-3.287607333,53.84615385,0,0,8.583785332,11.07463467,-1.129481687,-2.490849336
20210108,0,1,76.92307692,1,-0.400614957,2.029466502,56.92307692,1,1,2.926842573,1.93577387,-2.43008146,0.991068703
20210108,0,0,57.69230769,0,2.943469187,3.268373415,51.53846154,0,0,3.643240663,6.738777283,-0.324904227,-3.09553662
20210108,0,1,77.69230769,1,-0.761152004,1.792932479,58.46153846,1,0,5.481526981,5.713017183,-2.554084483,-0.231490202
20210108,0,1,54.61538462,1,-11.06337169,-10.57602812,53.84615385,1,1,1.088741068,2.719544791,-0.487343565,-1.630803723
20210109,0,1,70.76923077,1,3.06335912,5.447104056,65.38461538,1,0,-1.253048176,2.316158202,-2.383744936,-3.569206378
20210109,0,0,72.30769231,1,-0.315318642,3.996654198,54.61538462,0,1,-6.239004536,-5.834155335,-4.31197284,-0.404849201
20210109,0,0,53.07692308,1,-5.6538607,-4.795946155,53.07692308,0,1,-14.01007717,-13.3590103,-0.857914545,-0.651066865
20210109,0,0,57.69230769,1,-8.51702201,-7.805040522,53.84615385,1,1,6.249496156,5.083231189,-0.711981488,1.166264967
20210109,0,0,73.84615385,1,-4.104732494,-1.311769636,54.61538462,1,0,3.873478938,7.760851596,-2.792962857,-3.887372659
20210109,1,1,61.53846154,1,-20.98101294,-19.78851816,59.23076923,1,1,9.308376745,7.848716448,-1.192494781,1.459660297
20210109,0,0,57.69230769,1,-2.003861948,-0.875926002,57.69230769,1,0,-15.33803158,-13.46087119,-1.127935946,-1.877160396
20210109,0,0,61.53846154,1,4.116887301,5.942231177,61.53846154,1,0,-6.852782369,-2.949545455,-1.825343876,-3.903236915
20210110,0,1,80.76923077,1,1.317889918,4.518066589,53.84615385,1,1,2.494769472,2.456850093,-3.200176671,0.03791938
20210110,0,0,74.61538462,1,-14.53644377,-11.70917191,51.53846154,0,1,9.656146197,8.074632953,-2.827271866,1.581513245
20210110,1,0,51.53846154,0,-6.5882465,-5.858135798,63.07692308,1,0,-5.626046693,-0.012394329,-0.730110702,-5.613652364
20210110,1,1,67.69230769,1,2.035131495,4.227799263,53.84615385,1,0,2.396245298,5.120515073,-2.192667768,-2.724269775
20210110,1,1,57.69230769,1,1.720753416,2.58212102,55.38461538,0,0,-3.333415364,-1.714141076,-0.861367603,-1.619274287
20210110,0,1,56.92307692,1,0.816609533,0.999833688,51.53846154,0,0,-6.103738348,-5.839385885,-0.183224154,-0.264352462
20210110,1,0,76.92307692,1,-10.53397484,-8.435358924,52.30769231,0,1,-9.584367054,-10.90209079,-2.098615917,1.317723739
20210111,0,0,66.92307692,1,-9.57826618,-7.107923944,52.30769231,0,1,15.5209814,14.81979703,-2.470342236,0.70118437
20210111,0,1,75.38461538,1,-13.08140823,-9.941897416,56.92307692,1,0,-1.296979809,-0.654792533,-3.139510812,-0.642187276
20210111,1,0,69.23076923,1,-0.329212368,2.118086154,59.23076923,1,1,12.27868391,9.990263507,-2.447298522,2.288420403
20210111,0,0,58.46153846,1,2.022010356,2.367963648,55.38461538,1,0,-5.215507377,-3.73841073,-0.345953292,-1.477096647
20210111,1,1,51.53846154,1,9.999748437,11.09752838,58.46153846,1,0,-6.161359316,-2.245157625,-1.097779942,-3.91620169
20210111,0,1,72.30769231,1,-3.724282222,-1.578084449,56.15384615,0,0,-10.19827788,-6.726533455,-2.146197773,-3.471744429
20210111,0,1,75.38461538,1,-1.920333759,0.833653821,53.07692308,0,1,-7.573614749,-9.864391328,-2.75398758,2.290776579
20210112,1,1,64.61538462,1,8.252397668,10.52600138,58.46153846,1,0,9.82215336,15.58959622,-2.273603711,-5.767442862
20210112,1,0,64.61538462,1,-1.026029293,1.305801258,53.84615385,1,0,-8.492507292,-6.952867039,-2.331830552,-1.539640253
20210112,1,1,60,1,-0.535777255,0.42610798,57.69230769,1,0,-3.723680672,1.525433616,-0.961885235,-5.249114288
20210112,0,1,68.46153846,1,2.549364341,3.75628652,51.53846154,0,1,9.734447482,9.781046095,-1.206922179,-0.046598613
20210112,0,1,64.61538462,1,-2.09650932,-0.039049502,52.30769231,1,0,-4.157984166,-3.692539221,-2.057459817,-0.465444945
20210113,0,1,68.46153846,1,5.222290127,6.187487268,53.07692308,0,0,5.005247816,6.016854267,-0.965197141,-1.011606451
20210113,0,1,63.84615385,1,-5.912781164,-5.129983819,64.61538462,1,0,-0.922331352,1.397753778,-0.782797345,-2.320085131
20210113,1,0,70.76923077,1,-0.315055613,1.267109276,54.61538462,0,0,-16.73533487,-15.07038341,-1.582164889,-1.664951467
20210113,1,1,58.46153846,1,0.170026641,1.007471148,53.07692308,0,1,6.098723038,5.194222899,-0.837444506,0.904500138
20210113,0,0,80.76923077,1,1.007101889,4.657207321,53.07692308,1,1,-3.434641957,-3.907171651,-3.650105432,0.472529693
20210113,1,1,61.53846154,1,6.183459733,7.329517756,53.07692308,0,1,3.622231337,6.378026315,-1.146058024,-2.755794978
20210113,1,0,56.15384615,1,-3.594259458,-2.866120453,55.38461538,1,0,-1.532069316,2.175518147,-0.728139005,-3.707587463
20210114,0,0,56.15384615,1,-6.886280892,-6.186366864,55.38461538,1,1,-2.884789446,-4.363175225,-0.699914028,1.478385779
20210114,1,0,71.53846154,1,-16.21518221,-13.84449845,50.76923077,1,1,4.271381202,3.25906411,-2.370683763,1.012317092
20210114,1,0,64.61538462,1,1.171442143,1.732097258,51.53846154,0,0,-1.411700089,0.447783479,-0.560655115,-1.859483568
20210114,0,0,74.61538462,1,-1.279784082,0.907627552,58.46153846,1,1,3.199203155,3.38087684,-2.187411634,-0.181673685
20210114,1,1,56.92307692,1,-2.452354859,-0.876458688,60.76923077,1,0,-8.310445839,-5.961926019,-1.575896172,-2.348519819
20210115,0,0,72.30769231,1,1.431838059,3.109211423,52.30769231,1,1,-5.468015349,-8.420926932,-1.677373364,2.952911583
20210115,1,1,70.76923077,1,-8.461534724,-5.039912934,53.07692308,0,1,26.65762245,24.37533031,-3.42162179,2.28229214
20210115,1,1,75.38461538,1,-2.902867351,-0.751462185,53.84615385,1,1,8.632028358,7.94140481,-2.151405166,0.690623548
20210115,1,1,80,1,-2.810955397,0.077500501,60.76923077,1,0,-8.571560779,-5.595956153,-2.888455899,-2.975604627
20210115,1,0,63.07692308,1,0.054230003,2.275624729,51.53846154,1,0,-3.525189011,-3.331090586,-2.221394726,-0.194098425
20210115,1,0,80.76923077,1,0.22247699,3.062275344,58.46153846,1,1,5.203944974,2.790858645,-2.839798354,2.413086329
20210115,1,0,70.76923077,1,-9.060265867,-6.859779232,52.30769231,0,0,-2.302002981,-1.804415077,-2.200486635,-0.497587904
20210116,0,0,54.61538462,1,-5.105970801,-4.913181915,50.76923077,1,1,1.537497747,0.338398568,-0.192788886,1.199099179
20210116,0,0,72.30769231,1,-2.538628411,-0.336195992,53.07692308,0,0,4.894197604,5.377849461,-2.202432419,-0.483651856
20210116,0,1,73.07692308,1,1.44393356,3.636616239,60,1,1,-0.499211081,-3.492698909,-2.192682679,2.993487828
20210116,1,1,56.15384615,1,-9.796221085,-9.113687224,51.53846154,0,1,0.878849043,0.834891675,-0.68253386,0.043957368
20210116,1,0,66.15384615,1,1.19951338,2.856112295,56.15384615,1,1,6.143798324,3.699976057,-1.656598915,2.443822267
20210116,1,1,65.38461538,1,-0.613425975,0.407054316,56.15384615,1,0,-13.47180059,-11.54420391,-1.020480291,-1.927596682
20210117,0,0,83.07692308,1,-2.341971466,0.816428245,63.07692308,1,1,15.22423152,11.66579297,-3.158399712,3.558438544
20210117,1,0,50.76923077,0,5.39625194,5.401043327,52.30769231,0,0,2.531163402,4.215601171,-0.004791387,-1.684437769
20210117,0,1,67.69230769,1,-1.049473534,0.277034255,53.07692308,0,0,-3.531395527,-3.618412995,-1.32650779,0.087017468
20210117,0,0,52.30769231,0,1.002894522,0.896854643,57.69230769,1,1,2.977492578,1.510242133,0.106039879,1.467250444
20210118,1,0,64.61538462,1,-5.536776966,-4.419661096,53.07692308,0,0,-4.20610535,-0.399224009,-1.11711587,-3.806881341
20210118,0,1,53.84615385,0,3.321963255,3.361432549,52.30769231,0,0,5.896723847,6.110099015,-0.039469293,-0.213375168
20210118,1,1,67.69230769,1,0.497034339,1.605366649,58.46153846,1,0,-8.283344074,-3.993434567,-1.10833231,-4.289909507
20210118,0,0,70,1,-0.78776686,1.203981947,54.61538462,1,0,4.138448927,5.998298488,-1.991748807,-1.859849561
20210118,1,0,70.76923077,1,-7.436554151,-4.362509743,50.76923077,0,1,16.66706207,18.85951403,-3.074044408,-2.192451961
20210118,0,1,83.07692308,1,-0.151383117,2.504865652,57.69230769,1,1,-2.248218918,-2.72339236,-2.656248769,0.475173442
20210118,0,1,61.53846154,1,1.183175184,1.88444889,54.61538462,1,1,-16.89025346,-18.96912497,-0.701273706,2.078871511
