date,X01-a,X01-b,X02-a,X02-b,Z01-a,Z01-b,Z02-a,Z02-b,Z03-a,Z03-b,Z04-a,Z04-b,Z05-a,Z05-b,Y01-a,Y01-b,Y02-a,Y02-b,Y03-a,Y03-b,T01-a,T01-b
2017-05-08,0.17508,0.53051,15.71428,28.57142,0.89994,1.32345,0.69144,2.59291,6.94356,5.06825,3.56959,4.82794,3.16196,29.27661,0.16734,0.2576,1.88155,0.98704,0.17957,1.59055,4.47916,2.84722
2017-05-09,0.09214,0.15665,7.14285,7.14285,1.16463,0.26469,0.3025,0.95073,4.581,3.23935,2.02876,3.46687,1.79708,15.80982,0.07269,0.22296,0.69401,0.33929,0,0.35915,1.63194,1.25
2017-05-10,0.15928,0.27513,24.28571,22.85714,2.43515,1.00582,2.33362,1.16681,8.22677,6.89649,3.44119,7.75552,3.04822,35.12283,0.14343,0.26687,1.14127,0.95619,0.20523,1.07747,4.82638,3.09027
2017-05-11,0.13559,0.22642,10,12.85714,1.16463,0.37056,0.69144,1.38288,7.79536,5.40747,4.64817,5.67539,4.11737,29.91355,0.11611,0.26199,1.095,0.77112,0.12827,0.82093,4.40972,3.09027
2017-05-12,0.11057,0.11584,20,14.28571,1.11169,0,1.46931,0.99394,7.37043,5.34547,3.67231,3.80071,3.25295,24.20382,0.09903,0.23515,0.69401,0.58605,0,0.69266,3.61111,2.32638
2017-05-13,0.06845,0.09214,0,0,0.74113,0,0.25929,0.60501,3.563,1.5627,0.92449,2.77349,0.81892,11.73794,0.04781,0.17807,0.2776,0.18507,0,0.12827,1.35416,0.55555
2017-05-14,0.04475,0.06845,7.14285,7.14285,0.74113,0,0,0.56179,3.91261,1.45915,1.41242,3.13302,1.25113,10.5323,0.03707,0.16295,0.21591,0.12338,0,0.12827,0.9375,1.04166
2017-05-15,0.11057,0.13559,12.85714,10,0.47644,0.26469,0,0.82108,7.93429,4.75661,5.90652,3.10734,5.23202,20.5414,0.07708,0.26443,0.44725,0.46267,0,0.71831,3.95833,2.22222
2017-05-16,0.12374,0.21457,18.57142,27.14285,0.847,0.58231,1.25324,1.21002,9.33177,4.87834,10.88854,3.1587,9.64513,22.08826,0.07513,0.25321,0.49352,0.46267,0.30785,0.82093,4.16666,2.11805
2017-05-17,0.10926,0.30145,10,22.85714,0.847,0.63525,0.3025,1.29645,8.95229,5.11629,9.11658,3.49255,8.07552,16.0373,0.07074,0.38103,0.4164,0.37014,0,0.46177,4.51388,2.56944
2017-05-18,0.14217,0.23037,22.85714,20,1.42932,0.89994,1.38288,1.08038,9.42851,5.86031,6.52285,4.44273,5.77797,16.69699,0.10489,0.54984,0.84824,0.47809,0.30785,0.6157,3.78472,3.02083
2017-05-19,0.11584,0.20536,11.42857,15.71428,0.89994,0,0.51858,1.12359,7.40062,4.84621,5.85516,3.1587,5.18653,12.78434,0.06,0.48105,0.43183,0.49352,0,0.53873,4.34027,2.63888
2017-05-20,0.06582,0.10004,0,0,0.4235,0,0,0.77787,3.87073,2.08891,1.72059,2.20852,1.52411,7.07461,0.02341,0.3542,0.1388,0.07711,0,0.12827,1.28472,0.83333
2017-05-21,0.07371,0.08556,0,0,0.31762,0,0,0.38893,3.64804,1.78831,1.46379,1.77195,1.29663,7.50682,0.03073,0.36639,0.09253,0.24676,0,0.35915,1.21527,0.79861
2017-05-22,0.13295,0.28171,10,21.42857,0.89994,0.95288,1.16681,1.21002,8.49913,5.1296,5.9322,3.41551,5.25477,20.10919,0.08001,0.54691,0.4164,0.84824,0.12827,0.56439,5.17361,2.74305
2017-05-23,0.1685,0.2409,10,18.57142,0.63525,1.16463,0.69144,1.21002,7.79146,5.16011,6.0606,4.46841,5.36851,24.81801,0.10538,0.61229,0.80197,1.01789,0,0.76962,5,2.25694
2017-05-24,0.11847,0.20404,21.42857,12.85714,1.00582,0.95288,0.38893,0.99394,7.19287,4.99326,6.34309,4.31432,5.61874,21.5878,0.09025,0.57082,0.53979,0.92535,0,0.46177,5.17361,2.95138
2017-05-25,0.13295,0.18824,18.57142,14.28571,1.00582,1.00582,0.60501,1.59896,8.25761,5.55712,4.75089,5.0077,4.20837,34.12192,0.13416,0.50154,0.7557,1.46514,0.51308,0.51308,4.30555,2.88194
2017-05-26,0.11979,0.15138,11.42857,0,0.4235,0.47644,0.77787,1.08038,6.85916,4.96924,4.98202,4.00616,4.4131,31.57415,0.17319,0.4386,0.92535,1.40345,0.12827,1.05182,5.27777,2.70833
2017-05-27,0.0724,0.08951,10,0,0.79407,0,0,0.69144,3.53897,1.81915,1.79763,2.33692,1.59235,17.03821,0.04195,0.36347,0.44725,0.53979,0,0.12827,1.38888,0.79861
2017-05-28,0.06055,0.10268,0,0,0.58231,0,0,0.64822,3.54839,1.78474,1.61787,2.54237,1.43312,17.33393,0.05366,0.36249,0.46267,0.38556,0,0.12827,1.07638,0.90277
2017-05-29,0.15533,0.19351,0,25.71428,0.58231,0.74113,0.77787,1.08038,7.15099,5.37728,10.96558,4.10888,9.71337,34.69062,0.10245,0.58545,0.83281,1.01789,0.15392,1.00051,4.27083,2.60416
2017-05-30,0.16981,0.18824,10,35.71428,0.79407,0.89994,0.8643,1.64217,6.80235,5.07084,2.92758,4.13456,2.59326,29.3676,0.11416,0.65619,0.69401,0.69401,0,0.97485,4.23611,2.95138
2017-05-31,0.16586,0.20536,11.42857,22.85714,1.00582,0.31762,0.95073,1.03716,6.91986,4.84621,3.92912,3.51823,3.48043,26.41037,0.10733,0.63619,0.7557,0.63232,0,1.74448,4.09722,2.60416
2017-06-01,0.11452,0.23958,24.28571,25.71428,1.58814,0.52938,0.60501,0.90751,6.76632,4.72545,2.77349,4.28864,2.45677,27.38853,0.08001,0.73718,0.50894,0.44725,0,1.18009,3.4375,2.11805
2017-06-02,0.12242,0.15138,8.57142,8.57142,1.00582,0,0.73465,1.46931,6.23784,4.62255,3.9548,3.69799,3.50318,30.05004,0.08635,0.60789,0.43183,0.70943,0,1.2314,3.02083,2.32638
2017-06-03,0.08951,0.13953,10,17.14285,0.31762,0,0,0.43215,3.43769,1.67275,1.72059,2.56805,1.52411,17.06096,0.03707,0.47617,0.16964,0.4164,0.15392,0.38481,1.31944,0.9375
2017-06-04,0.06845,0.07898,0,10,0.89994,0,0.21607,0.60501,3.37666,1.69028,2.25988,3.00462,2.00181,16.37852,0.03415,0.51032,0.09253,0.44725,0,0.51308,1.04166,1.28472
2017-06-05,0.1369,0.17771,12.85714,20,0.52938,0.4235,0.64822,0.38893,6.72672,4.77219,6.39445,4.13456,5.66424,26.29663,0.06342,0.57618,0.6169,0.78655,0.17957,1.5649,3.40277,3.54166
2017-06-06,0.10399,0.15007,0,18.57142,0.68819,0,0.47536,0.60501,4.44531,2.21616,3.36414,3.05598,2.97998,16.31028,0.03171,0.47373,0.32387,0.33929,0.15392,1.02616,1.59722,1.31944
2017-06-07,0.12769,0.18561,34.28571,25.71428,0.74113,0.26469,0.56179,1.03716,7.36816,4.76311,4.8793,3.2871,4.32211,23.45313,0.07659,0.72499,0.40098,0.47809,0.23088,1.30836,3.75,3.47222
2017-06-08,0.1685,0.26064,32.85714,31.42857,0.63525,0,0.51858,1.38288,7.04744,4.74882,4.51977,3.87776,4.00363,22.45222,0.07757,0.83281,0.46267,0.72486,0.17957,1.94971,3.36805,2.88194
2017-06-09,0.15402,0.1527,38.57142,21.42857,0.79407,0.68819,1.16681,1.68539,6.62446,4.76181,11.17103,3.92912,9.89535,26.20564,0.10733,0.63912,0.49352,1.06415,0.20523,1.77013,4.54861,3.26388
2017-06-10,0.10926,0.15138,7.14285,17.14285,0.47644,0,0.21607,0.47536,3.67726,1.75877,2.3626,2.92758,2.09281,13.01182,0.03756,0.50788,0.12338,0.63232,0.35915,1.59055,1.31944,1.07638
2017-06-11,0.09214,0.13427,0,14.28571,0.847,0,0,0.64822,3.67921,1.80876,2.49101,3.0303,2.20655,13.98999,0.04439,0.51129,0.33929,0.30845,0,0.667,1.21527,0.76388
2017-06-12,0.15796,0.18824,31.42857,30,1.90577,0,2.33362,0.8643,7.58306,5.66684,6.44581,4.72521,5.70973,33.18926,0.10245,0.70498,0.92535,1.06415,0.64135,1.97537,3.57638,3.33333
2017-06-13,0.16718,0.21852,21.42857,38.57142,0.68819,0.58231,0.69144,1.08038,7.47009,5.17375,15.87057,4.51977,14.05823,27.34303,0.11465,0.75719,0.70943,0.7557,0.17957,1.35967,4.58333,3.71527
2017-06-14,0.17508,0.20272,25.71428,40,0.58231,0.31762,0.90751,0.77787,6.87539,5.01955,5.08474,3.54391,4.50409,23.58962,0.07854,0.64205,0.77112,0.78655,0.12827,1.2314,4.02777,2.84722
2017-06-15,0.17245,0.20667,40,30,0.74113,0,1.33967,0.95073,9.0526,5.37436,7.52439,4.39137,6.66515,25.88717,0.0966,0.57813,0.60148,0.50894,0.56439,0.92355,4.09722,2.70833
2017-06-16,0.1606,0.16718,28.57142,32.85714,0.4235,0.37056,0.64822,1.4261,7.72751,4.64072,7.1135,4.26296,6.30118,17.56141,0.0722,0.53764,0.64774,0.38556,0.17957,0.69266,3.50694,2.46527
2017-06-17,0.11189,0.09214,7.14285,11.42857,0,0,0,0.47536,3.64902,1.66236,2.56805,2.69645,2.27479,9.28116,0.03463,0.43372,0.16964,0.09253,0,0.30785,1.21527,0.48611
2017-06-18,0.11452,0.13295,11.42857,24.28571,0.31762,0,0,0.56179,3.7529,1.61075,2.59373,2.82485,2.29754,9.48589,0.02244,0.41518,0.21591,0.07711,0,0.12827,0.86805,0.79861
2017-06-19,0.18561,0.23563,24.28571,24.28571,0,1.00582,0.99394,1.12359,7.19579,4.7446,13.94453,4.13456,12.35213,17.47042,0.07659,0.62399,0.46267,0.43183,0.12827,0.82093,5.41666,2.39583
2017-06-20,0.18166,0.2093,31.42857,34.28571,1.37638,0.79407,2.63612,0.8643,7.37465,5.29353,13.81612,3.41551,12.23839,16.31028,0.06879,0.60204,0.26218,0.57063,0.23088,0.97485,9.65277,3.125
2017-06-21,0.14348,0.17245,22.85714,24.28571,1.05876,0.89994,2.2904,0.95073,8.11348,4.97768,8.65434,3.62095,7.66606,18.97179,0.08342,0.49519,0.49352,0.47809,0,0.46177,8.68055,2.84722
2017-06-22,0.08161,0.17639,12.85714,11.42857,0.4235,0.52938,0.95073,0.64822,7.47366,4.58164,6.11196,3.0303,5.41401,15.94631,0.06781,0.45812,0.33929,0.40098,0,0.48742,4.82638,3.26388
2017-06-23,0.09478,0.16718,12.85714,20,0,0.26469,0.34572,0.77787,7.04095,4.0444,4.77657,2.1058,4.23111,13.89899,0.05561,0.46202,0.15422,0.30845,0,0.46177,4.02777,2.43055
2017-06-24,0.06713,0.09346,0,0,0.63525,0,0.25929,0,3.76653,1.5877,1.77195,1.84899,1.5696,8.8717,0.02049,0.32785,0,0,0,0,1.11111,0.9375
2017-06-25,0.05265,0.05528,0,0,0.79407,0,0,0.25929,3.84444,1.50265,1.10426,2.13148,0.97816,8.21201,0.02488,0.3542,0.12338,0.07711,0,0,1.14583,0.83333
2017-06-26,0.09873,0.11847,7.14285,7.14285,0.4235,0.31762,0.51858,1.38288,7.23831,4.59658,9.887,3.21006,8.75796,19.44949,0.07562,0.52252,0.43183,0.32387,0,0.51308,5.06944,2.98611
2017-06-27,0.10004,0.12242,17.14285,21.42857,0.74113,0.68819,0.69144,0.77787,6.83481,4.62904,3.54391,3.80071,3.13921,21.54231,0.07415,0.48641,0.43183,0.37014,0.12827,0.56439,5.03472,3.75
2017-06-28,0.09873,0.14217,25.71428,7.14285,0.58231,0.31762,1.55574,0.95073,7.22371,4.54756,4.69953,2.51669,4.16287,16.58325,0.07708,0.46202,0.83281,0.53979,0.28219,0.69266,2.91666,2.56944
2017-06-29,0.11057,0.12769,10,11.42857,0.26469,0.31762,1.25324,1.25324,7.42302,4.72155,5.52131,2.92758,4.8908,19.04003,0.09757,0.4708,0.87908,0.7557,0,0.84658,4.02777,2.29166
2017-06-30,0.10004,0.15796,11.42857,10,0.63525,1.21757,0.64822,0.64822,6.88351,4.04375,8.8341,2.33692,7.82529,14.69517,0.07464,0.39908,0.52436,0.44725,0.12827,0.38481,2.95138,2.22222
2017-07-01,0.0566,0.08556,0,0,0.26469,0,0,0,3.80776,1.48447,1.56651,1.46379,1.38762,7.80254,0.02293,0.33663,0.23133,0.07711,0,0.43612,0.79861,0.76388
2017-07-02,0.07503,0.08556,0,0,0.31762,0.31762,0,0.38893,3.66947,1.53122,2.15716,1.77195,1.91082,9.55414,0.02927,0.38688,0.21591,0.1388,0,0,0.86805,0.97222
2017-07-03,0.07371,0.11716,0,7.14285,0.37056,0.31762,0.3025,0.99394,7.17566,4.20996,4.26296,3.00462,3.77616,15.4686,0.05366,0.46641,0.38556,0.52436,0.56439,0.59004,3.64583,3.22916
2017-07-04,0.20536,0.14743,14.28571,21.42857,1.00582,0.26469,1.29645,1.03716,8.36181,4.64916,6.83102,4.10888,6.05095,16.44676,0.07415,0.49275,0.58605,0.46267,0.35915,0.71831,3.26388,2.46527
2017-07-05,0.12505,0.13822,14.28571,7.14285,0.58231,0,0.3025,0.51858,7.24188,4.18983,5.03338,2.46533,4.45859,11.89717,0.05756,0.43372,0.30845,0.29302,0.15392,0.82093,2.91666,2.32638
2017-07-06,0.13427,0.1448,21.42857,17.14285,0.58231,0,0.34572,0.51858,7.68661,3.90579,7.06214,3.08166,6.25568,10.85077,0.05756,0.51959,0.37014,0.29302,0,0.56439,2.15277,2.01388
2017-07-07,0.14217,0.13953,18.57142,10,0.47644,0,0.82108,0.3025,7.41166,3.98922,4.2116,2.13148,3.73066,11.01,0.04634,0.43128,0.33929,0.24676,0.12827,0.3335,2.77777,2.01388
2017-07-08,0.06187,0.0487,0,0,0.4235,0,0,0,3.76426,1.35819,1.69491,1.46379,1.50136,6.14194,0.02585,0.36298,0.18507,0.10795,0.48742,0.25654,0.76388,0.27777
2017-07-09,0.03685,0.07108,0,0,0,0,0,0,3.70777,1.36144,1.54083,2.28556,1.36487,6.21019,0.02732,0.39811,0.10795,0,0,0,0.625,0.55555
2017-07-10,0.10794,0.1211,17.14285,21.42857,0.52938,0,0.21607,1.03716,9.31099,3.90741,10.6831,2.46533,9.46314,13.17106,0.10733,0.46202,0,0.09253,0.43612,0.41046,2.88194,2.15277
2017-07-11,0.10794,0.11716,18.57142,17.14285,0.68819,0.26469,0.43215,0.73465,8.2878,3.86586,3.92912,1.9774,3.48043,14.96815,0.06049,0.45714,0.4164,0.09253,0.38481,0.46177,2.91666,1.875
2017-07-12,0.13295,0.1685,12.85714,14.28571,0.52938,0.58231,0.73465,0,8.094,3.83438,3.36414,2.05444,2.97998,12.53412,0.06537,0.45275,0.2776,0.21591,0.46177,0.87224,2.43055,1.45833
2017-07-13,0.1448,0.26986,18.57142,28.57142,0.47644,0,0.56179,0.56179,8.48939,4.39077,4.77657,2.59373,4.23111,20.81437,0.13904,0.52056,0.69401,0.60148,0.12827,0.71831,2.98611,2.1875
2017-07-14,0.08688,0.10399,0,10,0.74113,0,0.25929,0.82108,8.84744,4.00285,12.14689,2.72213,10.75978,17.42493,0.06976,0.45128,0.2776,0.60148,0,0.84658,2.5,2.8125
2017-07-15,0.03817,0.06187,0,0,0.89994,0,0.34572,0,4.4901,1.39942,1.66923,1.90035,1.47861,7.66606,0.04,0.27809,0.1388,0.18507,0.12827,0.25654,0.72916,1.04166
2017-07-16,0.04607,0.05002,0,0,0,0,0,0.34572,4.17587,1.48155,1.54083,1.77195,1.36487,8.55323,0.02585,0.33322,0.10795,0.20049,0.15392,0.17957,1.07638,1.04166
2017-07-17,0.11189,0.11584,10,8.57142,0.68819,0.47644,0.25929,0.99394,9.01787,4.2989,5.88084,2.64509,5.20928,20.51865,0.06879,0.8333,0.33929,0.33929,0,0.51308,3.54166,3.22916
2017-07-18,0.1211,0.13032,15.71428,15.71428,0.37056,0,0.21607,0.99394,9.46876,4.30799,13.02003,2.41397,11.53321,18.42584,0.0561,0.52398,0.32387,0.47809,0.15392,1.2314,3.19444,2.36111
2017-07-19,0.10926,0.14612,11.42857,12.85714,0.68819,1.05876,0.3025,0.47536,9.72001,4.16289,5.82948,1.95172,5.16378,18.19836,0.06683,0.4991,0.16964,0.23133,0,1.5649,3.47222,2.04861
2017-07-20,0.12374,0.12242,10,11.42857,0.63525,0,0.25929,0.51858,8.603,4.26027,2.95326,3.21006,2.61601,19.65423,0.07074,0.47519,0.23133,0.46267,0.3335,1.53925,3.19444,2.32638
2017-07-21,0.12242,0.11847,17.14285,0,0.63525,0.4235,0,0.82108,8.67117,4.21223,4.16024,2.77349,3.68516,19.76797,0.06879,0.42152,0.40098,0.64774,0.20523,1.38532,3.19444,2.29166
2017-07-22,0.05528,0.06055,0,0,0.52938,0,0,0,4.15153,1.42993,2.15716,2.08012,1.91082,9.64513,0.02536,0.31663,0.15422,0.07711,0.25654,1.12878,0.72916,0.76388
2017-07-23,0.05265,0.04739,0,0,0.4235,0,0,0.21607,4.15899,1.48122,1.38674,1.79763,1.22838,9.50864,0.02488,0.39371,0.1388,0.24676,0,0.41046,0.625,0.55555
2017-07-24,0.10926,0.10662,0,0,0.74113,0.847,0.69144,0.43215,11.95241,4.59008,7.85824,2.51669,6.96087,18.40309,0.06342,0.50837,0.23133,0.63232,0.15392,1.48794,3.26388,2.46527
2017-07-25,0.1448,0.44626,12.85714,7.14285,1.00582,0.31762,0.73465,0.64822,9.67554,4.74395,6.59989,2.61941,5.84622,16.87898,0.08781,0.55423,0.43183,0.47809,0.3335,1.15443,4.09722,2.63888
2017-07-26,0.13164,0.18298,8.57142,15.71428,1.69401,0.26469,1.16681,1.25324,18.00652,4.70565,3.46687,2.61941,3.07097,18.03912,0.0883,0.48544,0.4164,0.47809,0.43612,1.2314,3.99305,2.84722
2017-07-27,0.11979,0.12637,11.42857,0,0.52938,0.26469,0.69144,0.73465,11.1123,4.531,7.88392,2.28556,6.98362,12.1474,0.06586,0.46104,0.16964,0.37014,0.35915,0.71831,2.77777,2.15277
2017-07-28,0.2172,0.15665,8.57142,15.71428,7.46426,0,10.93344,0.99394,8.71987,6.28783,3.38983,4.05752,3.00272,26.81983,0.15514,0.48544,1.28007,1.01789,0.64135,1.18009,3.99305,3.75
2017-07-29,0.08819,0.0566,0,0,1.85283,0,1.64217,0,4.37292,1.74644,1.82331,3.10734,1.6151,12.28389,0.05756,0.30882,0.38556,0.32387,0.20523,0.48742,1.04166,0.72916
2017-07-30,0.06845,0.05265,0,0,0.47644,0,0.60501,0.21607,4.01973,1.53738,1.28402,3.9548,1.13739,12.85259,0.04049,0.32736,0.30845,0.29302,0.25654,0.23088,0.72916,0.79861
2017-07-31,0.13295,0.21984,8.57142,7.14285,1.21757,0.26469,1.7286,0.56179,8.05927,4.92444,3.13302,3.56959,2.77525,27.22929,0.09269,0.45324,0.58605,0.74028,0.6157,0.82093,2.98611,2.29166
2017-08-01,0.13953,0.16981,10,10,0.79407,0.68819,0.73465,0.8643,8.63904,4.9186,3.23574,2.25988,2.86624,19.88171,0.07708,0.55764,0.37014,0.80197,0.3335,0.43612,3.36805,2.5
2017-08-02,0.13164,0.1211,0,15.71428,1.27051,0.26469,0.60501,0.64822,7.85119,4.8303,2.38828,2.61941,2.11555,17.08371,0.06927,0.47275,0.38556,0.53979,0,0.38481,3.40277,2.67361
2017-08-03,0.2172,0.19351,37.14285,0,7.30545,0,13.05099,1.16681,7.92683,7.37238,2.9019,4.03184,2.57051,34.14467,0.16441,0.55764,1.26465,1.07958,0.71831,1.18009,2.88194,2.01388
2017-08-04,0.13822,0.14085,10,0,1.27051,0.95288,2.59291,0.51858,7.23377,4.74363,2.15716,3.05598,1.91082,17.67515,0.08001,0.53813,0.4164,0.66317,0.6157,0.6157,2.98611,2.32638
2017-08-05,0.08951,0.05134,0,0,0.4235,0,0.34572,0.25929,4.08011,1.52992,1.10426,1.46379,0.97816,8.7807,0.0278,0.33371,0.09253,0.20049,0.12827,0,0.69444,0.76388
2017-08-06,0.07635,0.0645,0,0,0,0,0,0,3.90936,1.51693,1.1813,2.18284,1.0464,10.71428,0.02049,0.33175,0.10795,0.16964,0.12827,0,0.52083,0.3125
2017-08-07,0.15796,0.1369,18.57142,8.57142,0.58231,0,0.51858,0.73465,7.69148,4.56152,3.21006,1.77195,2.84349,15.92356,0.05561,0.49471,0.24676,0.49352,0.3335,0.69266,3.125,2.08333
2017-08-08,0.12769,0.15928,24.28571,22.85714,0.68819,0.95288,0.34572,0.3025,7.47885,4.52127,2.95326,1.9774,2.61601,14.33121,0.0561,0.5474,0.35471,0.50894,0,0.79527,2.63888,2.04861
2017-08-09,0.19877,0.16718,7.14285,11.42857,1.5352,0,2.93863,0.47536,11.09152,5.40487,4.16024,3.26142,3.68516,23.43039,0.11074,0.53715,0.6169,0.49352,0.12827,0.43612,3.09027,2.11805
2017-08-10,0.30804,0.25406,17.14285,0,1.9587,0.31762,3.37078,0.73465,10.22966,5.92588,4.51977,3.59527,4.00363,23.08917,0.16587,0.46348,0.92535,0.7557,0.48742,0.89789,2.63888,2.32638
2017-08-11,0.31725,0.25143,17.14285,11.42857,4.02329,0.26469,5.4019,0.73465,10.87273,7.03348,4.2116,5.39291,3.73066,25.70518,0.2615,0.51081,2.09747,1.31091,0.667,1.12878,3.22916,2.08333
2017-08-12,0.11189,0.08293,0,0,1.27051,0,1.64217,0.21607,5.0624,2.04638,1.25834,3.44119,1.11464,10.5323,0.0522,0.31809,0.38556,0.32387,0.28219,0.35915,0.55555,0.27777
2017-08-13,0.10794,0.05265,0,0,0.74113,0,1.08038,0.3025,4.34662,1.67957,1.66923,4.16024,1.47861,11.60145,0.05561,0.34346,0.40098,0.32387,0,0.30785,0.83333,0.41666
2017-08-14,0.13164,0.09609,15.71428,11.42857,1.48226,0,1.12359,0.64822,9.14479,5.36105,2.3626,4.0832,2.09281,18.28935,0.08635,0.44592,0.43183,0.63232,0.15392,0.76962,3.02083,2.04861
2017-08-15,0.09873,0.05528,7.14285,0,0.58231,0,0.77787,0.3025,5.58017,2.25187,1.0529,2.1058,0.93266,11.19199,0.04586,0.3381,0.10795,0.16964,0,0.20523,1.25,0.72916
2017-08-16,0.2172,0.10004,17.14285,8.57142,0.847,0.26469,0.73465,0.8643,9.15907,4.62612,3.46687,3.26142,3.07097,16.37852,0.06342,0.40055,0.26218,0.6169,0,0.667,2.70833,2.74305
2017-08-17,0.14217,0.10004,10,8.57142,0.26469,0,0.51858,0.60501,8.33097,4.31254,3.0303,2.56805,2.68425,15.40036,0.05464,0.82207,0.2776,0.4164,0.12827,1.12878,3.02083,1.70138
2017-08-18,0.12242,0.09741,0,7.14285,0.74113,0.26469,0.69144,0.64822,11.99136,4.2593,2.51669,1.79763,2.22929,12.42038,0.07415,0.64985,0.29302,0.4164,0.12827,0.43612,2.39583,1.66666
2017-08-19,0.05397,0.04475,0,0,0.4235,0,0,0,4.18561,1.46499,0.97586,1.36106,0.86442,6.6424,0.02634,0.4708,0,0.09253,0,0.23088,0.55555,0.52083
2017-08-20,0.0566,0.04475,0,8.57142,0.847,0,0,0.3025,4.11679,1.5903,1.10426,1.84899,0.97816,8.28025,0.03171,0.36932,0,0.10795,0,0.23088,0.86805,0.24305
2017-08-21,0.10004,0.14217,18.57142,18.57142,1.16463,0.58231,1.03716,0.69144,8.09043,4.19178,2.97894,2.15716,2.63876,13.83075,0.04049,0.46592,0.26218,0.26218,0,0.6157,3.54166,1.63194
2017-08-22,0.14085,0.129,17.14285,10,0.847,0.58231,0.43215,0.56179,7.99792,4.44011,2.67077,2.20852,2.36578,12.92083,0.04878,0.39957,0.07711,0.43183,0,0.3335,3.92361,2.39583
2017-08-23,0.14612,0.12505,12.85714,0,0.847,0.26469,0.21607,0.56179,8.33941,4.18691,2.43965,2.43965,2.16105,11.07825,0.05903,0.48349,0,0.49352,0,0.25654,2.70833,2.5
2017-08-24,0.11847,0.1448,14.28571,10,0.95288,0.37056,0.38893,0.43215,11.43659,4.03077,3.2871,1.92604,2.91173,12.01091,0.04586,0.41274,0.16964,0.33929,0,0.64135,3.75,2.43055
2017-08-25,0.12769,0.08293,11.42857,12.85714,0.74113,0,0.21607,0.56179,8.69812,4.24761,2.64509,1.92604,2.34303,9.14467,0.04488,0.35566,0.07711,0.30845,0.17957,0.23088,2.91666,2.15277
2017-08-26,0.05792,0.04212,0,0,0,0,0,0.21607,4.48264,1.51239,1.23266,1.66923,1.0919,8.07552,0.01805,0.25223,0,0,0,0,0.72916,0.3125
2017-08-27,0.04739,0.0408,0,0,0.52938,0,0,0,4.23917,1.40494,1.28402,1.90035,1.13739,6.80163,0.01853,0.31029,0,0,0,0,0.83333,0.59027
2017-08-28,0.10399,0.10662,10,7.14285,0.31762,0.26469,0.21607,0.43215,9.62036,3.90319,6.08628,2.05444,5.39126,10.98726,0.04586,0.41518,0,0.21591,0.17957,0.59004,3.40277,2.63888
2017-08-29,0.17245,0.13559,20,7.14285,0.95288,0.58231,1.03716,0,9.72488,4.77674,4.00616,2.56805,3.54868,14.05823,0.10294,0.40445,0.20049,0.4164,0.28219,0.48742,2.63888,1.5625
2017-08-30,0.10662,0.11716,12.85714,7.14285,0.4235,0.95288,0.21607,1.16681,8.42349,4.09861,3.31278,1.87467,2.93448,8.98544,0.05756,0.38981,0.09253,0.40098,0.17957,0.69266,3.61111,1.875
2017-08-31,0.1211,0.11979,20,15.71428,0.58231,0.26469,0.3025,0.69144,8.11088,3.99603,2.31124,1.92604,2.04731,9.23566,0.04586,0.35029,0.09253,0.23133,0.12827,0.56439,3.57638,2.32638
2017-09-01,0.1606,0.09741,10,8.57142,0.52938,0.31762,0,0.34572,7.19059,3.78438,2.72213,1.74627,2.41128,8.68971,0.04537,0.34005,0.16964,0.18507,0.25654,1.07747,2.84722,2.22222
2017-09-02,0.14085,0.03291,0,0,0.52938,0,0,0,3.9441,1.50914,1.10426,1.23266,0.97816,5.75523,0.01561,0.2454,0,0,0,0.46177,0.65972,0.45138
2017-09-03,0.18298,0.0566,0,0,0.847,0,0.64822,0,4.59008,2.15253,1.74627,3.62095,1.54686,8.8717,0.05464,0.29955,0.18507,0.12338,0.12827,0,1.25,0.79861
2017-09-04,0.31593,0.14875,22.85714,18.57142,2.43515,0.47644,1.7286,0.51858,10.7893,7.69732,4.85362,5.49563,4.29936,15.55959,0.11123,0.40298,0.47809,0.60148,0.30785,1.07747,3.75,2.25694
2017-09-05,0.19482,0.19877,28.57142,30,1.32345,0,1.29645,0.38893,8.45043,4.77187,2.95326,3.49255,2.61601,11.82893,0.06635,0.40542,0.30845,0.38556,0.41046,0.38481,3.54166,2.01388
2017-09-06,0.16323,0.1448,0,24.28571,1.00582,0,1.25324,1.03716,8.1586,4.49497,2.69645,2.92758,2.38853,13.30755,0.07171,0.49812,0.43183,0.29302,0.15392,0.76962,3.68055,2.74305
2017-09-07,0.15402,0.13559,17.14285,21.42857,0.37056,0,0.56179,0.99394,7.76452,4.25053,2.85053,2.3626,2.52502,9.48589,0.05805,0.47714,0.18507,0.32387,0.25654,0.64135,3.4375,2.01388
2017-09-08,0.15665,0.10926,15.71428,7.14285,0.95288,0.31762,0.82108,0.69144,7.4847,3.99214,2.85053,1.74627,2.52502,6.39217,0.0805,0.40152,0.18507,0.29302,0.20523,0.23088,2.74305,2.36111
2017-09-09,0.05792,0.06582,7.14285,0,0.31762,0.37056,0.25929,0.21607,4.04375,1.63347,1.07858,1.15562,0.95541,4.84531,0.02439,0.28004,0,0.07711,0,0.20523,1.49305,0.65972
2017-09-10,0.04607,0.04212,0,8.57142,0.31762,0,0.34572,0.21607,3.87722,1.68736,1.3097,1.79763,1.16014,7.18835,0.02049,0.36835,0,0,0,0,0.90277,0.79861
